bus,time,powerCB,solarPowToB,gridPowToB,mainPowToB,eB
7,53,0.0,0.0,0.0,0.0,548.4833573207372
8,53,0.0,0.0,0.0,0.0,445.49999999999795
9,53,0.0,0.0,0.0,0.0,345.09999999999815
0,54,0.0,0.0,0.0,0.0,460.8224651084232
1,54,69.82777264384518,69.82777264384518,0.0,0.0,429.4654734286963
2,54,0.0,0.0,0.0,0.0,675.0
3,54,0.0,0.0,0.0,0.0,608.6239404249288
4,54,75.0,75.0,0.0,0.0,585.5419176055492
5,54,73.27495684586653,73.27495684586653,0.0,0.0,533.6249999999989
6,54,0.0,0.0,0.0,0.0,354.2999999999974
7,54,0.0,0.0,0.0,0.0,548.4833573207372
8,54,0.0,0.0,0.0,0.0,445.49999999999795
9,54,0.0,0.0,0.0,0.0,345.09999999999815
0,55,0.0,0.0,0.0,0.0,460.8224651084232
1,55,75.0,75.0,0.0,0.0,445.87499999999994
2,55,0.0,0.0,0.0,0.0,675.0
3,55,0.0,0.0,0.0,0.0,608.6239404249288
4,55,68.10272948971169,68.10272948971169,0.0,0.0,603.1669176055492
5,55,75.0,75.0,0.0,0.0,550.8446148587775
6,55,0.0,0.0,0.0,0.0,354.2999999999974
7,55,0.0,0.0,0.0,0.0,548.4833573207372
8,55,0.0,0.0,0.0,0.0,445.49999999999795
9,55,0.0,0.0,0.0,0.0,345.09999999999815
0,56,0.0,0.0,0.0,0.0,460.8224651084232
1,56,75.0,75.0,0.0,0.0,463.49999999999994
2,56,0.0,0.0,0.0,0.0,675.0
3,56,0.0,0.0,0.0,0.0,608.6239404249288
4,56,62.48579946318532,62.48579946318532,0.0,0.0,619.1710590356314
5,56,66.86299720836982,66.86299720836982,0.0,0.0,568.4696148587775
6,56,0.0,0.0,0.0,0.0,354.2999999999974
7,56,0.0,0.0,0.0,0.0,548.4833573207372
8,56,0.0,0.0,0.0,0.0,445.49999999999795
9,56,0.0,0.0,0.0,0.0,345.09999999999815
0,57,0.0,0.0,0.0,0.0,460.8224651084232
1,57,75.0,75.0,0.0,0.0,481.12499999999994
2,57,0.0,0.0,0.0,0.0,675.0
3,57,0.0,0.0,0.0,0.0,608.6239404249288
4,57,54.348796671557466,54.348796671557636,0.0,0.0,633.85522190948
5,57,75.0,75.0,0.0,0.0,584.1824192027444
6,57,0.0,0.0,0.0,0.0,354.2999999999974
7,57,0.0,0.0,0.0,0.0,548.4833573207372
8,57,0.0,0.0,0.0,0.0,445.49999999999795
9,57,0.0,0.0,0.0,0.0,345.09999999999815
0,58,0.0,0.0,0.0,0.0,460.8224651084232
1,58,75.0,75.0,0.0,0.0,498.75
2,58,0.0,0.0,0.0,0.0,675.0
3,58,0.0,0.0,0.0,0.0,608.6239404249288
4,58,36.673218217814735,36.673218217814735,0.0,0.0,646.6271891272959
5,58,75.0,75.0,0.0,0.0,601.8074192027444
6,58,0.0,0.0,0.0,0.0,354.2999999999973
7,58,0.0,0.0,0.0,0.0,548.4833573207372
8,58,0.0,0.0,0.0,0.0,445.4999999999974
9,58,0.0,0.0,0.0,0.0,345.0999999999978
0,59,0.0,0.0,0.0,0.0,460.8224651084232
1,59,75.0,75.0,0.0,0.0,516.375
2,59,0.0,0.0,0.0,0.0,675.0
3,59,0.0,0.0,0.0,0.0,608.6239404249288
4,59,36.673218217814735,36.673218217814735,0.0,0.0,655.2453954084823
5,59,75.0,75.0,0.0,0.0,619.4324192027444
6,59,0.0,0.0,0.0,0.0,354.2999999999973
7,59,0.0,0.0,0.0,0.0,548.4833573207372
8,59,0.0,0.0,0.0,0.0,445.4999999999974
9,59,0.0,0.0,0.0,0.0,345.0999999999978
0,60,0.0,0.0,0.0,0.0,460.8224651084233
1,60,75.0,75.0,0.0,0.0,534.0
2,60,0.0,0.0,0.0,0.0,675.0
3,60,0.0,0.0,0.0,0.0,608.6239404249288
4,60,15.528399566485774,15.528399566485774,0.0,0.0,663.8636016896687
5,60,75.0,75.0,0.0,0.0,637.0574192027444
6,60,0.0,0.0,0.0,0.0,354.2999999999973
7,60,0.0,0.0,0.0,0.0,548.4833573207372
8,60,0.0,0.0,0.0,0.0,445.4999999999974
9,60,0.0,0.0,0.0,0.0,345.0999999999978
0,61,0.0,0.0,0.0,0.0,460.8224651084233
1,61,75.0,75.0,0.0,0.0,551.625
2,61,0.0,0.0,0.0,0.0,675.0
3,61,0.0,0.0,0.0,0.0,608.6239404249288
4,61,15.528399566485774,15.528399566485774,0.0,0.0,667.5127755877928
5,61,75.0,75.0,0.0,0.0,654.6824192027444
6,61,0.0,0.0,0.0,0.0,354.2999999999973
7,61,0.0,0.0,0.0,0.0,548.4833573207372
8,61,0.0,0.0,0.0,0.0,445.4999999999974
9,61,0.0,0.0,0.0,0.0,345.0999999999978
0,62,0.0,0.0,0.0,0.0,460.8224651084233
1,62,75.0,75.0,0.0,0.0,569.25
2,62,0.0,0.0,0.0,0.0,675.0
3,62,0.0,0.0,0.0,0.0,608.6239404249288
4,62,0.0,0.0,0.0,0.0,671.1619494859169
5,62,0.0,0.0,0.0,0.0,672.3074192027444
6,62,0.0,0.0,0.0,0.0,354.29999999999694
7,62,0.0,0.0,0.0,0.0,548.4833573207372
8,62,0.0,0.0,0.0,0.0,445.499999999995
9,62,66.71685890853516,66.71685890853516,0.0,0.0,345.09999999999786
0,63,0.0,0.0,0.0,0.0,460.8224651084233
1,63,75.0,75.0,0.0,0.0,586.875
2,63,0.0,0.0,0.0,0.0,675.0
3,63,0.0,0.0,0.0,0.0,608.6239404249288
4,63,0.0,0.0,0.0,0.0,671.1619494859169
5,63,0.0,0.0,0.0,0.0,672.3074192027444
6,63,0.0,0.0,0.0,0.0,354.29999999999694
7,63,0.0,0.0,0.0,0.0,548.4833573207372
8,63,0.0,0.0,0.0,0.0,445.499999999995
9,63,66.71685890853516,66.71685890853516,0.0,0.0,360.77846184350364
0,64,0.0,0.0,0.0,0.0,460.8224651084233
1,64,75.0,75.0,0.0,0.0,604.5
2,64,0.0,0.0,0.0,0.0,675.0
3,64,0.0,0.0,0.0,0.0,608.6239404249288
4,64,0.0,0.0,0.0,0.0,671.1619494859169
5,64,0.0,0.0,0.0,0.0,672.3074192027444
6,64,0.0,0.0,0.0,0.0,354.29999999999694
7,64,0.0,0.0,0.0,0.0,548.4833573207372
8,64,0.0,0.0,0.0,0.0,445.499999999995
9,64,40.636143330253475,40.636143330253475,0.0,0.0,376.4569236870094
0,65,0.0,0.0,0.0,0.0,460.8224651084233
1,65,75.0,75.0,0.0,0.0,622.125
2,65,0.0,0.0,0.0,0.0,675.0
3,65,0.0,0.0,0.0,0.0,608.6239404249288
4,65,0.0,0.0,0.0,0.0,671.1619494859169
5,65,0.0,0.0,0.0,0.0,672.3074192027444
6,65,0.0,0.0,0.0,0.0,354.29999999999694
7,65,0.0,0.0,0.0,0.0,548.4833573207372
8,65,0.0,0.0,0.0,0.0,445.499999999995
9,65,40.636143330253475,40.636143330253475,0.0,0.0,386.006417369619
0,66,0.0,0.0,0.0,0.0,460.8224651084233
1,66,75.0,75.0,0.0,0.0,639.75
2,66,0.0,0.0,0.0,0.0,675.0
3,66,0.0,0.0,0.0,0.0,608.6239404249288
4,66,0.0,0.0,0.0,0.0,671.1619494859169
5,66,0.0,0.0,0.0,0.0,672.3074192027444
6,66,0.0,0.0,0.0,0.0,354.29999999999694
7,66,0.0,0.0,0.0,0.0,548.4833573207372
8,66,0.0,0.0,0.0,0.0,445.499999999995
9,66,13.669928907356052,13.669928907355953,0.0,0.0,395.5559110522285
0,67,0.0,0.0,0.0,0.0,460.8224651084233
1,67,75.0,75.0,0.0,0.0,657.375
2,67,0.0,0.0,0.0,0.0,675.0
3,67,0.0,0.0,0.0,0.0,608.6239404249288
4,67,0.0,0.0,0.0,0.0,671.1619494859169
5,67,0.0,0.0,0.0,0.0,672.3074192027444
6,67,0.0,0.0,0.0,0.0,354.2999999999968
7,67,0.0,0.0,0.0,0.0,548.4833573207372
8,67,0.0,0.0,0.0,0.0,445.49999999999466
9,67,13.669928907355953,13.669928907355953,0.0,0.0,398.7683443454572
0,68,0.0,0.0,0.0,0.0,460.8224651084233
1,68,0.0,0.0,0.0,0.0,675.0
2,68,0.0,0.0,0.0,0.0,675.0
3,68,0.0,0.0,0.0,0.0,608.6239404249288
4,68,0.0,0.0,0.0,0.0,671.1619494859169
5,68,0.0,0.0,0.0,0.0,672.3074192027444
6,68,0.0,0.0,0.0,0.0,354.2999999999968
7,68,0.0,0.0,0.0,0.0,548.4833573207372
8,68,0.0,0.0,0.0,0.0,445.49999999999466
9,68,61.55114926167725,61.55114926167725,0.0,0.0,401.9807776386858
0,69,0.0,0.0,0.0,0.0,460.8224651084233
1,69,0.0,0.0,0.0,0.0,675.0
2,69,0.0,0.0,0.0,0.0,675.0
3,69,0.0,0.0,0.0,0.0,608.6239404249288
4,69,0.0,0.0,0.0,0.0,671.1619494859169
5,69,0.0,0.0,0.0,0.0,672.3074192027444
6,69,0.0,0.0,0.0,0.0,354.2999999999968
7,69,0.0,0.0,0.0,0.0,548.4833573207372
8,69,0.0,0.0,0.0,0.0,445.49999999999466
9,69,61.55114926167721,61.55114926167725,0.0,0.0,416.44529771518
0,70,0.0,0.0,0.0,0.0,460.8224651084233
1,70,0.0,0.0,0.0,0.0,675.0
2,70,0.0,0.0,0.0,0.0,675.0
3,70,0.0,0.0,0.0,0.0,608.6239404249288
4,70,0.0,0.0,0.0,0.0,671.1619494859169
5,70,0.0,0.0,0.0,0.0,672.3074192027444
6,70,0.0,0.0,0.0,0.0,354.2999999999939
7,70,0.0,0.0,0.0,0.0,548.4833573207372
8,70,0.0,0.0,0.0,0.0,445.4999999999933
9,70,35.991976201370775,35.991976201370775,0.0,0.0,430.9098177916742
0,71,0.0,0.0,0.0,0.0,460.8224651084233
1,71,0.0,0.0,0.0,0.0,675.0
2,71,0.0,0.0,0.0,0.0,675.0
3,71,0.0,0.0,0.0,0.0,461.22394042492886
4,71,0.0,0.0,0.0,0.0,671.1619494859169
5,71,0.0,0.0,0.0,0.0,672.3074192027444
6,71,0.0,0.0,0.0,0.0,354.2999999999939
7,71,0.0,0.0,0.0,0.0,548.4833573207372
8,71,0.0,0.0,0.0,0.0,445.4999999999933
9,71,35.99197620141899,35.99197620141898,0.0,0.0,439.3679321989963
0,72,0.0,0.0,0.0,0.0,460.8224651084233
1,72,0.0,0.0,0.0,0.0,675.0
2,72,0.0,0.0,0.0,0.0,675.0
3,72,0.0,0.0,0.0,0.0,461.22394042492886
4,72,0.0,0.0,0.0,0.0,671.1619494859169
5,72,0.0,0.0,0.0,0.0,672.3074192027444
6,72,0.0,0.0,0.0,0.0,354.2999999999837
7,72,0.0,0.0,0.0,0.0,548.4833573207372
8,72,0.0,0.0,0.0,0.0,445.49999999999216
9,72,13.771739315878646,13.771739315878646,0.0,0.0,447.8260466063298
0,73,0.0,0.0,0.0,0.0,460.8224651084233
1,73,0.0,0.0,0.0,0.0,675.0
2,73,0.0,0.0,0.0,0.0,675.0
3,73,0.0,0.0,0.0,0.0,461.22394042492886
4,73,0.0,0.0,0.0,0.0,671.1619494859169
5,73,0.0,0.0,0.0,0.0,672.3074192027444
6,73,0.0,0.0,0.0,0.0,354.2999999999837
7,73,0.0,0.0,0.0,0.0,338.68335732073723
8,73,0.0,0.0,0.0,0.0,445.49999999999216
9,73,13.771739315878904,13.771739315878646,0.0,0.0,451.0624053455613
0,74,0.0,0.0,0.0,0.0,460.8224651084233
1,74,0.0,0.0,0.0,0.0,675.0
2,74,0.0,0.0,0.0,0.0,675.0
3,74,0.0,0.0,0.0,0.0,461.22394042492886
4,74,0.0,0.0,0.0,0.0,671.1619494859169
5,74,0.0,0.0,0.0,0.0,672.3074192027444
6,74,0.0,0.0,0.0,0.0,354.2999999999815
7,74,0.0,0.0,0.0,0.0,338.68335732073723
8,74,0.0,0.0,0.0,0.0,445.4999999999918
9,74,0.0,0.0,0.0,0.0,454.29876408479277
0,75,0.0,0.0,0.0,0.0,251.82246510842327
1,75,0.0,0.0,0.0,0.0,675.0
2,75,0.0,0.0,0.0,0.0,675.0
3,75,0.0,0.0,0.0,0.0,461.22394042492886
4,75,0.0,0.0,0.0,0.0,671.1619494859169
5,75,0.0,0.0,0.0,0.0,672.3074192027444
6,75,0.0,0.0,0.0,0.0,354.2999999999815
7,75,0.0,0.0,0.0,0.0,338.68335732073723
8,75,0.0,0.0,0.0,0.0,445.4999999999918
9,75,0.0,0.0,0.0,0.0,454.2987640847927
0,76,0.0,0.0,0.0,0.0,251.82246510842327
1,76,0.0,0.0,0.0,0.0,675.0
2,76,0.0,0.0,0.0,0.0,480.6
3,76,0.0,0.0,0.0,0.0,461.22394042492886
4,76,0.0,0.0,0.0,0.0,671.1619494859169
5,76,0.0,0.0,0.0,0.0,672.3074192027444
6,76,0.0,0.0,0.0,0.0,354.2999999999618
7,76,0.0,0.0,0.0,0.0,338.68335732073723
8,76,0.0,0.0,0.0,0.0,188.09999999999036
9,76,0.0,0.0,0.0,0.0,454.2987640847927
0,77,0.0,0.0,0.0,0.0,251.82246510842327
1,77,0.0,0.0,0.0,0.0,675.0
2,77,0.0,0.0,0.0,0.0,480.6
3,77,0.0,0.0,0.0,0.0,461.22394042492886
4,77,0.0,0.0,0.0,0.0,671.1619494859169
5,77,0.0,0.0,0.0,0.0,672.3074192027444
6,77,0.0,0.0,0.0,0.0,354.2999999999618
7,77,0.0,0.0,0.0,0.0,338.68335732073723
8,77,0.0,0.0,0.0,0.0,188.09999999999036
9,77,0.0,0.0,0.0,0.0,454.2987640847927
0,78,0.0,0.0,0.0,0.0,251.82246510842327
1,78,0.0,0.0,0.0,0.0,675.0
2,78,0.0,0.0,0.0,0.0,480.6
3,78,0.0,0.0,0.0,0.0,461.22394042492886
4,78,0.0,0.0,0.0,0.0,671.1619494859169
5,78,0.0,0.0,0.0,0.0,672.3074192027444
6,78,0.0,0.0,0.0,0.0,354.29999999995783
7,78,0.0,0.0,0.0,0.0,338.68335732073723
8,78,0.0,0.0,0.0,0.0,188.09999999998973
9,78,0.0,0.0,0.0,0.0,454.2987640847927
0,79,0.0,0.0,0.0,0.0,251.82246510842327
1,79,0.0,0.0,0.0,0.0,675.0
2,79,0.0,0.0,0.0,0.0,480.6
3,79,0.0,0.0,0.0,0.0,461.22394042492886
4,79,0.0,0.0,0.0,0.0,671.1619494859169
5,79,0.0,0.0,0.0,0.0,672.3074192027444
6,79,0.0,0.0,0.0,0.0,354.29999999995783
7,79,0.0,0.0,0.0,0.0,338.68335732073723
8,79,0.0,0.0,0.0,0.0,188.09999999998973
9,79,0.0,0.0,0.0,0.0,454.2987640847927
0,80,0.0,0.0,0.0,0.0,251.82246510842327
1,80,0.0,0.0,0.0,0.0,675.0
2,80,0.0,0.0,0.0,0.0,480.6
3,80,0.0,0.0,0.0,0.0,461.22394042492886
4,80,0.0,0.0,0.0,0.0,671.1619494859169
5,80,0.0,0.0,0.0,0.0,672.3074192027444
6,80,0.0,0.0,0.0,0.0,354.29999999995783
7,80,0.0,0.0,0.0,0.0,338.68335732073723
8,80,0.0,0.0,0.0,0.0,188.09999999998973
9,80,0.0,0.0,0.0,0.0,454.2987640847927
0,81,0.0,0.0,0.0,0.0,251.82246510842327
1,81,0.0,0.0,0.0,0.0,675.0
2,81,0.0,0.0,0.0,0.0,480.6
3,81,0.0,0.0,0.0,0.0,461.22394042492886
4,81,0.0,0.0,0.0,0.0,671.1619494859169
5,81,0.0,0.0,0.0,0.0,475.90741920274445
6,81,0.0,0.0,0.0,0.0,354.29999999995783
7,81,0.0,0.0,0.0,0.0,338.68335732073723
8,81,0.0,0.0,0.0,0.0,188.09999999998973
9,81,0.0,0.0,0.0,0.0,454.2987640847927
0,82,0.0,0.0,0.0,0.0,251.82246510842327
1,82,0.0,0.0,0.0,0.0,675.0
2,82,0.0,0.0,0.0,0.0,480.6
3,82,0.0,0.0,0.0,0.0,461.22394042492886
4,82,0.0,0.0,0.0,0.0,671.1619494859169
5,82,0.0,0.0,0.0,0.0,475.90741920274445
6,82,0.0,0.0,0.0,0.0,354.29999999995783
7,82,0.0,0.0,0.0,0.0,338.68335732073723
8,82,0.0,0.0,0.0,0.0,188.09999999998973
9,82,0.0,0.0,0.0,0.0,454.2987640847927
0,83,0.0,0.0,0.0,0.0,251.82246510842327
1,83,0.0,0.0,0.0,0.0,675.0
2,83,0.0,0.0,0.0,0.0,480.6
3,83,0.0,0.0,0.0,0.0,461.22394042492886
4,83,0.0,0.0,0.0,0.0,671.1619494859169
5,83,0.0,0.0,0.0,0.0,475.90741920274445
6,83,0.0,0.0,0.0,0.0,354.29999999995783
7,83,0.0,0.0,0.0,0.0,338.68335732073723
8,83,0.0,0.0,0.0,0.0,188.09999999998973
9,83,0.0,0.0,0.0,0.0,454.2987640847927
0,84,0.0,0.0,0.0,0.0,251.82246510842327
1,84,0.0,0.0,0.0,0.0,675.0
2,84,0.0,0.0,0.0,0.0,480.6
3,84,0.0,0.0,0.0,0.0,461.22394042492886
4,84,0.0,0.0,0.0,0.0,671.1619494859169
5,84,0.0,0.0,0.0,0.0,475.90741920274445
6,84,0.0,0.0,0.0,0.0,354.29999999995783
7,84,0.0,0.0,0.0,0.0,338.68335732073723
8,84,0.0,0.0,0.0,0.0,188.09999999998973
9,84,0.0,0.0,0.0,0.0,454.2987640847927
0,85,0.0,0.0,0.0,0.0,251.82246510842327
1,85,0.0,0.0,0.0,0.0,675.0
2,85,0.0,0.0,0.0,0.0,480.6
3,85,0.0,0.0,0.0,0.0,461.22394042492886
4,85,0.0,0.0,0.0,0.0,671.1619494859169
5,85,0.0,0.0,0.0,0.0,475.90741920274445
6,85,0.0,0.0,0.0,0.0,354.29999999995783
7,85,0.0,0.0,0.0,0.0,338.68335732073723
8,85,0.0,0.0,0.0,0.0,188.09999999998973
9,85,0.0,0.0,0.0,0.0,454.2987640847927
0,86,0.0,0.0,0.0,0.0,251.82246510842327
1,86,0.0,0.0,0.0,0.0,675.0
2,86,0.0,0.0,0.0,0.0,480.6
3,86,0.0,0.0,0.0,0.0,461.22394042492886
4,86,0.0,0.0,0.0,0.0,671.1619494859169
5,86,0.0,0.0,0.0,0.0,475.90741920274445
6,86,0.0,0.0,0.0,0.0,354.29999999995783
7,86,0.0,0.0,0.0,0.0,338.68335732073723
8,86,0.0,0.0,0.0,0.0,188.09999999998973
9,86,0.0,0.0,0.0,0.0,454.2987640847927
0,87,0.0,0.0,0.0,0.0,251.82246510842327
1,87,0.0,0.0,0.0,0.0,675.0
2,87,0.0,0.0,0.0,0.0,480.6
3,87,0.0,0.0,0.0,0.0,461.22394042492886
4,87,0.0,0.0,0.0,0.0,671.1619494859169
5,87,0.0,0.0,0.0,0.0,475.90741920274445
6,87,0.0,0.0,0.0,0.0,354.29999999995783
7,87,0.0,0.0,0.0,0.0,338.68335732073723
8,87,0.0,0.0,0.0,0.0,188.09999999998973
9,87,0.0,0.0,0.0,0.0,454.2987640847927
0,88,0.0,0.0,0.0,0.0,251.82246510842327
1,88,0.0,0.0,0.0,0.0,675.0
2,88,0.0,0.0,0.0,0.0,480.6
3,88,0.0,0.0,0.0,0.0,461.22394042492886
4,88,0.0,0.0,0.0,0.0,671.1619494859169
5,88,0.0,0.0,0.0,0.0,475.90741920274445
6,88,0.0,0.0,0.0,0.0,354.29999999995783
7,88,0.0,0.0,0.0,0.0,338.68335732073723
8,88,0.0,0.0,0.0,0.0,188.09999999998973
9,88,0.0,0.0,0.0,0.0,454.2987640847927
0,89,0.0,0.0,0.0,0.0,251.82246510842327
1,89,0.0,0.0,0.0,0.0,675.0
2,89,0.0,0.0,0.0,0.0,480.6
3,89,0.0,0.0,0.0,0.0,461.22394042492886
4,89,0.0,0.0,0.0,0.0,671.1619494859169
5,89,0.0,0.0,0.0,0.0,475.90741920274445
6,89,0.0,0.0,0.0,0.0,354.29999999995783
7,89,0.0,0.0,0.0,0.0,338.68335732073723
8,89,0.0,0.0,0.0,0.0,188.09999999998973
9,89,0.0,0.0,0.0,0.0,454.2987640847927
0,90,0.0,0.0,0.0,0.0,251.82246510842327
1,90,0.0,0.0,0.0,0.0,675.0
2,90,0.0,0.0,0.0,0.0,480.6
3,90,0.0,0.0,0.0,0.0,461.22394042492886
4,90,0.0,0.0,0.0,0.0,671.1619494859169
5,90,0.0,0.0,0.0,0.0,475.90741920274445
6,90,0.0,0.0,0.0,0.0,354.29999999995783
7,90,0.0,0.0,0.0,0.0,338.68335732073723
8,90,0.0,0.0,0.0,0.0,188.09999999998973
9,90,0.0,0.0,0.0,0.0,454.2987640847927
0,91,0.0,0.0,0.0,0.0,251.82246510842327
1,91,0.0,0.0,0.0,0.0,675.0
2,91,0.0,0.0,0.0,0.0,480.6
3,91,0.0,0.0,0.0,0.0,461.22394042492886
4,91,0.0,0.0,0.0,0.0,671.1619494859169
5,91,0.0,0.0,0.0,0.0,475.90741920274445
6,91,0.0,0.0,0.0,0.0,354.29999999995783
7,91,0.0,0.0,0.0,0.0,338.68335732073723
8,91,0.0,0.0,0.0,0.0,188.09999999998973
9,91,0.0,0.0,0.0,0.0,454.2987640847927
0,92,0.0,0.0,0.0,0.0,251.82246510842327
1,92,0.0,0.0,0.0,0.0,675.0
2,92,0.0,0.0,0.0,0.0,480.6
3,92,0.0,0.0,0.0,0.0,461.22394042492886
4,92,0.0,0.0,0.0,0.0,671.1619494859169
5,92,0.0,0.0,0.0,0.0,475.90741920274445
6,92,0.0,0.0,0.0,0.0,354.29999999995783
7,92,0.0,0.0,0.0,0.0,338.68335732073723
8,92,0.0,0.0,0.0,0.0,188.09999999998973
9,92,0.0,0.0,0.0,0.0,454.2987640847927
0,93,0.0,0.0,0.0,0.0,251.82246510842327
1,93,0.0,0.0,0.0,0.0,675.0
2,93,0.0,0.0,0.0,0.0,480.6
3,93,0.0,0.0,0.0,0.0,461.22394042492886
4,93,0.0,0.0,0.0,0.0,671.1619494859169
5,93,0.0,0.0,0.0,0.0,475.90741920274445
6,93,0.0,0.0,0.0,0.0,354.29999999995783
7,93,0.0,0.0,0.0,0.0,338.68335732073723
8,93,0.0,0.0,0.0,0.0,188.09999999998973
9,93,0.0,0.0,0.0,0.0,454.2987640847927
0,94,0.0,0.0,0.0,0.0,251.82246510842327
1,94,0.0,0.0,0.0,0.0,675.0
2,94,0.0,0.0,0.0,0.0,480.6
3,94,0.0,0.0,0.0,0.0,461.22394042492886
4,94,0.0,0.0,0.0,0.0,671.1619494859169
5,94,0.0,0.0,0.0,0.0,475.90741920274445
6,94,0.0,0.0,0.0,0.0,354.29999999995783
7,94,0.0,0.0,0.0,0.0,338.68335732073723
8,94,0.0,0.0,0.0,0.0,188.09999999998973
9,94,0.0,0.0,0.0,0.0,454.2987640847927
0,95,0.0,0.0,0.0,0.0,251.82246510842327
1,95,0.0,0.0,0.0,0.0,675.0
2,95,0.0,0.0,0.0,0.0,480.6
3,95,0.0,0.0,0.0,0.0,461.22394042492886
4,95,0.0,0.0,0.0,0.0,671.1619494859169
5,95,0.0,0.0,0.0,0.0,475.90741920274445
6,95,0.0,0.0,0.0,0.0,354.29999999995783
7,95,0.0,0.0,0.0,0.0,338.68335732073723
8,95,0.0,0.0,0.0,0.0,188.09999999998973
9,95,0.0,0.0,0.0,0.0,454.2987640847927
0,96,0.0,0.0,0.0,0.0,251.82246510842327
1,96,0.0,0.0,0.0,0.0,675.0
2,96,0.0,0.0,0.0,0.0,480.6
3,96,0.0,0.0,0.0,0.0,461.22394042492886
4,96,0.0,0.0,0.0,0.0,671.1619494859169
5,96,0.0,0.0,0.0,0.0,475.90741920274445
6,96,0.0,0.0,0.0,0.0,354.29999999995783
7,96,0.0,0.0,0.0,0.0,338.68335732073723
8,96,0.0,0.0,0.0,0.0,188.09999999998973
9,96,0.0,0.0,0.0,0.0,454.2987640847927
0,97,0.0,0.0,0.0,0.0,251.82246510842327
1,97,0.0,0.0,0.0,0.0,675.0
2,97,0.0,0.0,0.0,0.0,480.6
3,97,0.0,0.0,0.0,0.0,461.22394042492886
4,97,0.0,0.0,0.0,0.0,671.1619494859169
5,97,0.0,0.0,0.0,0.0,475.90741920274445
6,97,0.0,0.0,0.0,0.0,354.29999999995783
7,97,0.0,0.0,0.0,0.0,338.68335732073723
8,97,0.0,0.0,0.0,0.0,188.09999999998973
9,97,0.0,0.0,0.0,0.0,454.2987640847927
0,98,0.0,0.0,0.0,0.0,251.82246510842327
1,98,0.0,0.0,0.0,0.0,675.0
2,98,0.0,0.0,0.0,0.0,480.6
3,98,0.0,0.0,0.0,0.0,461.22394042492886
4,98,0.0,0.0,0.0,0.0,671.1619494859169
5,98,0.0,0.0,0.0,0.0,475.90741920274445
6,98,0.0,0.0,0.0,0.0,354.29999999995783
7,98,0.0,0.0,0.0,0.0,338.68335732073723
8,98,0.0,0.0,0.0,0.0,188.09999999998973
9,98,0.0,0.0,0.0,0.0,454.2987640847927
0,99,0.0,0.0,0.0,0.0,251.82246510842327
1,99,0.0,0.0,0.0,0.0,675.0
2,99,0.0,0.0,0.0,0.0,480.6
3,99,0.0,0.0,0.0,0.0,461.22394042492886
4,99,0.0,0.0,0.0,0.0,671.1619494859169
5,99,0.0,0.0,0.0,0.0,475.90741920274445
6,99,0.0,0.0,0.0,0.0,354.29999999995783
7,99,0.0,0.0,0.0,0.0,338.68335732073723
8,99,0.0,0.0,0.0,0.0,188.09999999998973
9,99,0.0,0.0,0.0,0.0,454.2987640847927
0,100,0.0,0.0,0.0,0.0,251.82246510842327
1,100,0.0,0.0,0.0,0.0,675.0
2,100,0.0,0.0,0.0,0.0,480.6
3,100,0.0,0.0,0.0,0.0,461.22394042492886
4,100,0.0,0.0,0.0,0.0,671.1619494859169
5,100,0.0,0.0,0.0,0.0,475.90741920274445
6,100,0.0,0.0,0.0,0.0,354.29999999995783
7,100,0.0,0.0,0.0,0.0,338.68335732073723
8,100,0.0,0.0,0.0,0.0,188.09999999998973
9,100,0.0,0.0,0.0,0.0,454.2987640847927
0,101,0.0,0.0,0.0,0.0,251.82246510842327
1,101,0.0,0.0,0.0,0.0,675.0
2,101,0.0,0.0,0.0,0.0,480.6
3,101,0.0,0.0,0.0,0.0,461.22394042492886
4,101,0.0,0.0,0.0,0.0,671.1619494859169
5,101,0.0,0.0,0.0,0.0,475.90741920274445
6,101,0.0,0.0,0.0,0.0,354.29999999995783
7,101,75.0,0.0,75.0,0.0,338.68335732073723
8,101,0.0,0.0,0.0,0.0,188.09999999998973
9,101,0.0,0.0,0.0,0.0,454.2987640847927
0,102,0.0,0.0,0.0,0.0,251.82246510842327
1,102,0.0,0.0,0.0,0.0,675.0
2,102,0.0,0.0,0.0,0.0,480.6
3,102,0.0,0.0,0.0,0.0,461.22394042492886
4,102,0.0,0.0,0.0,0.0,671.1619494859169
5,102,0.0,0.0,0.0,0.0,475.90741920274445
6,102,0.0,0.0,0.0,0.0,354.29999999995783
7,102,75.0,0.0,75.0,0.0,356.30835732073723
8,102,0.0,0.0,0.0,0.0,188.09999999998973
9,102,0.0,0.0,0.0,0.0,454.2987640847927
0,103,0.0,0.0,0.0,0.0,251.82246510842327
1,103,0.0,0.0,0.0,0.0,675.0
2,103,0.0,0.0,0.0,0.0,480.6
3,103,0.0,0.0,0.0,0.0,461.22394042492886
4,103,0.0,0.0,0.0,0.0,671.1619494859169
5,103,0.0,0.0,0.0,0.0,475.90741920274445
6,103,0.0,0.0,0.0,0.0,354.2999999999575
7,103,0.0,0.0,0.0,0.0,373.93335732073723
8,103,0.0,0.0,0.0,0.0,188.09999999998928
9,103,0.0,0.0,0.0,0.0,454.2987640847927
0,104,0.0,0.0,0.0,0.0,251.82246510842327
1,104,0.0,0.0,0.0,0.0,675.0
2,104,0.0,0.0,0.0,0.0,480.6
